DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/13/2015,16:33,QUEENS,11377,40.7463333,-73.8963254,"(40.7463333, -73.8963254)",69 STREET,ROOSEVELT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3258299,PASSENGER VEHICLE,BICYCLE,,,
07/13/2015,15:00,BROOKLYN,11237,40.7082774,-73.929027,"(40.7082774, -73.929027)",JOHNSON AVENUE,PORTER AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,,,,,3257381,SPORT UTILITY / STATION WAGON,,,,
07/13/2015,12:30,BROOKLYN,11231,40.6734708,-73.9983886,"(40.6734708, -73.9983886)",CENTRE STREET,SMITH STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Prescription Medication,,,,3258128,PASSENGER VEHICLE,BICYCLE,,,
07/13/2015,10:00,BROOKLYN,11215,40.6649643,-73.9898135,"(40.6649643, -73.9898135)",5 AVENUE,16 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3258081,BICYCLE,UNKNOWN,,,
07/13/2015,0:53,BROOKLYN,11211,40.7107873,-73.9599439,"(40.7107873, -73.9599439)",SOUTH 4 STREET,ROEBLING STREET,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,,,,3257378,PASSENGER VEHICLE,BICYCLE,,,
07/13/2015,8:45,BROOKLYN,11211,40.7107162,-73.9535811,"(40.7107162, -73.9535811)",KEAP STREET,BORINQUEN PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257383,PASSENGER VEHICLE,BICYCLE,,,
07/13/2015,8:30,MANHATTAN,10017,40.7566073,-73.976502,"(40.7566073, -73.976502)",MADISON AVENUE,EAST 48 STREET,,1,0,0,0,1,0,0,0,Oversized Vehicle,Passenger Distraction,,,,3257758,SMALL COM VEH(4 TIRES),BICYCLE,,,
07/13/2015,8:00,MANHATTAN,10035,40.8043758,-73.9374202,"(40.8043758, -73.9374202)",EAST 125 STREET,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Physical Disability,,,,3257083,PICK-UP TRUCK,BICYCLE,,,
07/13/2015,5:15,QUEENS,11368,40.7500203,-73.8584018,"(40.7500203, -73.8584018)",108 STREET,41 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3257530,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,18:15,MANHATTAN,10022,40.7548762,-73.9685222,"(40.7548762, -73.9685222)",EAST 50 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3257005,TAXI,BICYCLE,,,
07/12/2015,17:00,BRONX,10456,40.8317676,-73.9080232,"(40.8317676, -73.9080232)",EAST 168 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3257852,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,23:00,MANHATTAN,10040,40.8646639,-73.928889,"(40.8646639, -73.928889)",BROADWAY,ARDEN STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3259886,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,18:28,QUEENS,11368,40.7411921,-73.85754,"(40.7411921, -73.85754)",53 AVENUE,103 STREET,,2,0,0,0,2,0,0,0,Passenger Distraction,Unspecified,,,,3257521,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,21:55,BROOKLYN,11205,40.692425,-73.9607374,"(40.692425, -73.9607374)",CLASSON AVENUE,WILLOUGHBY AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257348,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,16:05,BROOKLYN,11220,40.6406294,-74.0257236,"(40.6406294, -74.0257236)",65 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256617,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,15:39,BROOKLYN,11230,40.6346845,-73.9650841,"(40.6346845, -73.9650841)",ARGYLE ROAD,NEWKIRK AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256632,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,21:47,MANHATTAN,10033,40.8530633,-73.9309944,"(40.8530633, -73.9309944)",WEST 187 STREET,ST NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3259881,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,14:53,QUEENS,11416,40.6830867,-73.8541487,"(40.6830867, -73.8541487)",ROCKAWAY BOULEVARD,86 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256707,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/12/2015,19:50,BRONX,10454,40.8102538,-73.9143313,"(40.8102538, -73.9143313)",SAINT MARYS STREET,CRIMMINS AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Lost Consciousness,,,,3257837,UNKNOWN,BICYCLE,,,
07/12/2015,19:00,BROOKLYN,11226,40.6490833,-73.9639846,"(40.6490833, -73.9639846)",CHURCH AVENUE,EAST 17 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256628,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/12/2015,18:40,BROOKLYN,11225,40.6623522,-73.9508105,"(40.6623522, -73.9508105)",LEFFERTS AVENUE,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257288,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,10:50,MANHATTAN,10065,40.7608574,-73.9610689,"(40.7608574, -73.9610689)",1 AVENUE,EAST 61 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3256460,TAXI,BICYCLE,,,
07/12/2015,10:50,BROOKLYN,11226,40.6508561,-73.9485919,"(40.6508561, -73.9485919)",CHURCH AVENUE,FAIRVIEW PLACE,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3256606,PASSENGER VEHICLE,BICYCLE,,,
07/12/2015,5:40,QUEENS,11102,40.7690596,-73.9284713,"(40.7690596, -73.9284713)",30 ROAD,21 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256887,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,22:45,MANHATTAN,10036,40.7628071,-73.9931557,"(40.7628071, -73.9931557)",WEST 47 STREET,10 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3256456,TAXI,BICYCLE,,,
07/11/2015,2:30,QUEENS,11368,40.7553365,-73.8432452,"(40.7553365, -73.8432452)",ROOSEVELT AVENUE,126 STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3256338,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,2:40,QUEENS,11101,40.7519729,-73.9319581,"(40.7519729, -73.9319581)",NORTHERN BOULEVARD,HONEYWELL STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3256877,UNKNOWN,BICYCLE,,,
07/11/2015,3:15,BROOKLYN,11238,40.6766339,-73.9594344,"(40.6766339, -73.9594344)",CLASSON AVENUE,SAINT MARKS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256191,UNKNOWN,BICYCLE,,,
07/11/2015,7:25,,,40.7872906,-73.8134439,"(40.7872906, -73.8134439)",150 STREET,CROSS ISLAND PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3256324,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,,
07/11/2015,7:50,MANHATTAN,10027,40.8107645,-73.9525902,"(40.8107645, -73.9525902)",SAINT NICHOLAS AVENUE,WEST 125 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3257807,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,0:05,BROOKLYN,11249,40.7116782,-73.9649572,"(40.7116782, -73.9649572)",SOUTH 5 STREET,BERRY STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3256230,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,14:00,BROOKLYN,11225,40.6605095,-73.9628143,"(40.6605095, -73.9628143)",OCEAN AVENUE,LINCOLN ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3258070,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,15:05,BROOKLYN,11207,40.6689572,-73.8980209,"(40.6689572, -73.8980209)",SUTTER AVENUE,ALABAMA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3258095,PICK-UP TRUCK,BICYCLE,,,
07/11/2015,14:30,QUEENS,11433,40.6900123,-73.7920324,"(40.6900123, -73.7920324)",111 AVENUE,157 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3256872,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,12:10,BROOKLYN,11208,40.6808104,-73.8848935,"(40.6808104, -73.8848935)",ARLINGTON AVENUE,ELTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256178,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,12:10,MANHATTAN,10017,40.7528149,-73.9813723,"(40.7528149, -73.9813723)",5 AVENUE,EAST 41 STREET,,1,0,0,0,1,0,0,0,Illness,Passenger Distraction,,,,3255903,OTHER,BICYCLE,,,
07/11/2015,13:15,QUEENS,11103,40.7574737,-73.9158069,"(40.7574737, -73.9158069)",BROADWAY,44 STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3256369,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,11:00,BROOKLYN,11214,40.5889092,-73.9929755,"(40.5889092, -73.9929755)",BAY 43 STREET,SHORE PARKWAY,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3257186,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,16:10,MANHATTAN,10035,40.8012913,-73.9438957,"(40.8012913, -73.9438957)",EAST 118 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255954,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,16:20,BROOKLYN,11210,40.6365642,-73.9432199,"(40.6365642, -73.9432199)",FARRAGUT ROAD,EAST 35 STREET,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3256125,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,17:15,BROOKLYN,11203,40.6613295,-73.9314054,"(40.6613295, -73.9314054)",UTICA AVENUE,MIDWOOD STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3256599,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/11/2015,17:20,MANHATTAN,10002,40.7187947,-73.9890116,"(40.7187947, -73.9890116)",DELANCEY STREET,LUDLOW STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256421,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,1:15,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",FULTON STREET,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3257340,PASSENGER VEHICLE,BICYCLE,,,
07/11/2015,21:28,BRONX,10468,40.8653123,-73.9033237,"(40.8653123, -73.9033237)",UNIVERSITY AVENUE,WEST 190 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257957,UNKNOWN,BICYCLE,,,
07/11/2015,22:40,BRONX,10468,40.8635591,-73.9075381,"(40.8635591, -73.9075381)",ZEISER PLACE,WEBB AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257963,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,23:05,MANHATTAN,10016,40.7494844,-73.9753821,"(40.7494844, -73.9753821)",EAST 40 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,3268174,UNKNOWN,BICYCLE,,,
07/10/2015,12:02,BROOKLYN,11211,40.7114813,-73.9455945,"(40.7114813, -73.9455945)",GRAND STREET,MANHATTAN AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passenger Distraction,,,,3255627,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,14:15,BROOKLYN,11226,40.6550478,-73.9563012,"(40.6550478, -73.9563012)",BEDFORD AVENUE,CLARKSON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256115,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,15:15,QUEENS,11370,40.7585495,-73.8925271,"(40.7585495, -73.8925271)",31 AVENUE,75 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256897,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,17:25,QUEENS,11370,40.7685412,-73.8934099,"(40.7685412, -73.8934099)",DITMARS BOULEVARD,76 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3261352,TAXI,BICYCLE,,,
07/10/2015,19:00,BROOKLYN,11201,40.688616,-73.9891681,"(40.688616, -73.9891681)",ATLANTIC AVENUE,SMITH STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3272565,BICYCLE,PASSENGER VEHICLE,,,
07/10/2015,19:05,BRONX,10452,40.8427518,-73.9228189,"(40.8427518, -73.9228189)",EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3256024,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,1:55,QUEENS,11372,40.7476924,-73.8937969,"(40.7476924, -73.8937969)",BROADWAY,72 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3255786,UNKNOWN,BICYCLE,,,
07/10/2015,21:50,MANHATTAN,10009,40.7266659,-73.9830898,"(40.7266659, -73.9830898)",AVENUE A,SAINT MARKS PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255857,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,22:00,BROOKLYN,11220,40.6443375,-74.0075312,"(40.6443375, -74.0075312)",49 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3256149,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/10/2015,22:10,BROOKLYN,11208,40.6763203,-73.8746662,"(40.6763203, -73.8746662)",CRYSTAL STREET,GLENMORE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256168,UNKNOWN,BICYCLE,,,
07/10/2015,23:05,MANHATTAN,10016,40.7494844,-73.9753821,"(40.7494844, -73.9753821)",EAST 40 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,3268177,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/10/2015,2:45,MANHATTAN,10026,40.8031164,-73.9563196,"(40.8031164, -73.9563196)",8 AVENUE,WEST 114 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3255962,PASSENGER VEHICLE,BICYCLE,,,
07/10/2015,4:25,QUEENS,11377,40.7451059,-73.9086372,"(40.7451059, -73.9086372)",ROOSEVELT AVENUE,56 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255730,LIVERY VEHICLE,BICYCLE,,,
07/10/2015,8:15,QUEENS,11101,40.7406973,-73.9473822,"(40.7406973, -73.9473822)",51 AVENUE,23 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3255734,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,16:48,BROOKLYN,11226,40.6550478,-73.9563012,"(40.6550478, -73.9563012)",CLARKSON AVENUE,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255532,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,14:15,BROOKLYN,11215,40.6588095,-73.9817158,"(40.6588095, -73.9817158)",PROSPECT AVENUE,PROSPECT PARK WEST,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3255010,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,10:00,MANHATTAN,10036,40.7565681,-73.990276,"(40.7565681, -73.990276)",WEST 41 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Driver Inexperience,Aggressive Driving/Road Rage,,,,3254778,TAXI,BICYCLE,,,
07/09/2015,15:00,BROOKLYN,11238,40.6782806,-73.9588458,"(40.6782806, -73.9588458)",CLASSON AVENUE,DEAN STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3257324,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,9:30,QUEENS,11419,40.6824607,-73.8300148,"(40.6824607, -73.8300148)",107 AVENUE,111 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3255165,BUS,BICYCLE,,,
07/09/2015,8:45,MANHATTAN,10005,40.7040857,-74.0089878,"(40.7040857, -74.0089878)",WATER STREET,HANOVER SQUARE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3254732,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,8:25,BROOKLYN,11237,40.6991907,-73.9146796,"(40.6991907, -73.9146796)",MYRTLE AVENUE,IRVING AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255594,PICK-UP TRUCK,BICYCLE,,,
07/09/2015,7:35,MANHATTAN,10022,40.7573816,-73.9667018,"(40.7573816, -73.9667018)",EAST 54 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Passenger Distraction,,,,3254793,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,23:11,BROOKLYN,11222,40.7325721,-73.9520107,"(40.7325721, -73.9520107)",INDIA STREET,MC GUINNESS BOULEVARD,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3255634,BICYCLE,UNKNOWN,,,
07/09/2015,22:30,BROOKLYN,11226,40.6486441,-73.9557613,"(40.6486441, -73.9557613)",SNYDER AVENUE,BEDFORD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3256631,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,22:13,MANHATTAN,10017,40.7514411,-73.9739594,"(40.7514411, -73.9739594)",EAST 43 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3255339,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,19:55,BROOKLYN,11213,40.6695546,-73.9449618,"(40.6695546, -73.9449618)",EASTERN PARKWAY,BROOKLYN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3257290,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,19:42,BROOKLYN,11204,40.6334775,-73.9789737,"(40.6334775, -73.9789737)",17 AVENUE,42 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254974,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,19:30,BROOKLYN,11221,40.6919494,-73.9398228,"(40.6919494, -73.9398228)",MARCUS GARVEY BOULEVARD,KOSCIUSZKO STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3255593,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,19:15,BRONX,10467,40.8826637,-73.8599419,"(40.8826637, -73.8599419)",BARNES AVENUE,EAST 219 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3255433,VAN,BICYCLE,,,
07/09/2015,18:25,BROOKLYN,11232,40.647486,-74.0006631,"(40.647486, -74.0006631)",41 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255018,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,17:10,QUEENS,11102,40.7676492,-73.9207688,"(40.7676492, -73.9207688)",31 STREET,NEWTOWN AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3255778,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,17:07,BROOKLYN,11229,40.5991464,-73.9535506,"(40.5991464, -73.9535506)",AVENUE U,EAST 18 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3255488,PASSENGER VEHICLE,BICYCLE,,,
07/09/2015,17:00,BROOKLYN,11217,40.6829709,-73.976665,"(40.6829709, -73.976665)",FLATBUSH AVENUE,PACIFIC STREET,,2,0,0,0,1,0,1,0,Passenger Distraction,Outside Car Distraction,,,,3255057,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/09/2015,14:00,MANHATTAN,10016,40.7488219,-73.9854481,"(40.7488219, -73.9854481)",WEST 34 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254779,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/08/2015,15:25,BROOKLYN,11226,40.6428878,-73.9545255,"(40.6428878, -73.9545255)",BEDFORD AVENUE,CLARENDON ROAD,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,,,,3254400,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,11:40,BROOKLYN,11205,40.6931332,-73.9698315,"(40.6931332, -73.9698315)",VANDERBILT AVENUE,MYRTLE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255092,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,11:50,MANHATTAN,10002,40.7156221,-73.9942752,"(40.7156221, -73.9942752)",CANAL STREET,FORSYTH STREET,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3254072,VAN,BICYCLE,,,
07/08/2015,12:45,STATEN ISLAND,10305,40.6133496,-74.0655883,"(40.6133496, -74.0655883)",MARYLAND AVENUE,BAY STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3254687,SPORT UTILITY / STATION WAGON,,,,
07/08/2015,13:00,MANHATTAN,10002,40.7200764,-73.9883549,"(40.7200764, -73.9883549)",RIVINGTON STREET,LUDLOW STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3254084,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/08/2015,13:40,BROOKLYN,11229,40.5993815,-73.9514043,"(40.5993815, -73.9514043)",OCEAN AVENUE,AVENUE U,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3254952,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,13:50,BRONX,10468,40.8617318,-73.9118139,"(40.8617318, -73.9118139)",WEST FORDHAM ROAD,CEDAR AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3254304,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/08/2015,16:30,BRONX,10460,40.8416223,-73.8693962,"(40.8416223, -73.8693962)",VANNEST AVENUE,MELVILLE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254286,PICK-UP TRUCK,BICYCLE,,,
07/08/2015,16:40,QUEENS,11434,40.6916518,-73.7791971,"(40.6916518, -73.7791971)",LINDEN BOULEVARD,MERRICK BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3254664,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,17:30,BROOKLYN,11233,40.6848799,-73.9231026,"(40.6848799, -73.9231026)",HALSEY STREET,RALPH AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3254472,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,18:00,BROOKLYN,11203,40.6582963,-73.9310841,"(40.6582963, -73.9310841)",UTICA AVENUE,WINTHROP STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255000,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/08/2015,18:00,BROOKLYN,11233,40.6733913,-73.916771,"(40.6733913, -73.916771)",ST MARKS AVENUE,SARATOGA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254430,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,18:20,MANHATTAN,10016,40.7457967,-73.9822801,"(40.7457967, -73.9822801)",EAST 32 STREET,PARK AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3254129,OTHER,BICYCLE,,,
07/08/2015,19:15,BROOKLYN,11210,40.6163833,-73.9526274,"(40.6163833, -73.9526274)",EAST 22 STREET,AVENUE N,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254407,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,21:05,BROOKLYN,11217,40.6878706,-73.9783472,"(40.6878706, -73.9783472)",FULTON STREET,ASHLAND PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255098,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,21:40,QUEENS,11414,40.6663222,-73.8503392,"(40.6663222, -73.8503392)",84 STREET,153 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3255156,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,8:15,BROOKLYN,11223,40.5978331,-73.965485,"(40.5978331, -73.965485)",OCEAN PARKWAY,AVENUE U,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3254951,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,9:25,MANHATTAN,10011,40.7464925,-74.0013245,"(40.7464925, -74.0013245)",9 AVENUE,WEST 23 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3254102,PASSENGER VEHICLE,BICYCLE,,,
07/08/2015,9:55,MANHATTAN,10023,40.7774101,-73.9787983,"(40.7774101, -73.9787983)",WEST 72 STREET,COLUMBUS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3254172,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/08/2015,11:27,BROOKLYN,11206,40.705667,-73.9334012,"(40.705667, -73.9334012)",BOGART STREET,SEIGEL STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3254507,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,,,
07/07/2015,17:30,BROOKLYN,11213,40.6698918,-73.9337974,"(40.6698918, -73.9337974)",SCHENECTADY AVENUE,LINCOLN PLACE,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3254454,BUS,BICYCLE,,,
07/07/2015,0:30,BROOKLYN,11206,40.6959501,-73.9376302,"(40.6959501, -73.9376302)",LEWIS AVENUE,VERNON AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3253750,SPORT UTILITY / STATION WAGON,BICYCLE,,,
